make,model,year,risk_level,analytics_exact_rows,analytics_model_rows,open_ev_exact_rows,source_count,sources,missing_reference_specs,reasons
Mercedes-Benz,EQV,2024,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Mercedes-Benz,EQV,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Mercedes-Benz,EQV 250 Extra-Long,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mercedes-Benz,EQV 250 Long,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mercedes-Benz,EQV 300 Extra-Long,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mercedes-Benz,EQV 300 Long,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mercedes-Benz,G 580,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mercedes-Benz,G 580 EQ,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Mercedes-Benz,eVito Tourer Extra-Long 60 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mercedes-Benz,eVito Tourer Long 60 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mercedes-Benz,eVito Tourer Long 90 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mini,Aceman E,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mini,Aceman JCW,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mini,Aceman SE,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mini,Cooper E,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mini,Cooper JCW,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mini,Cooper SE,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mini,Cooper SE,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Mini,Cooper SE,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Mini,Cooper SE,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Mini,Countryman,2024,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Mini,Countryman,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Mini,Countryman E,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mini,Countryman SE ALL4,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Mitsubishi,Eclipse Cross EV,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,torque_nm,no analytics training rows for this make/model; only one dataset source; missing planner reference field: torque_nm
Mitsubishi,Minicab-MiEV,2023,high,0,0,3,1,open-ev-data-v1.24.0.csv,"efficiency_wh_per_km, top_speed_kmh, maxChargingPower_kW",no analytics training rows for this make/model; only one dataset source; multiple planner reference specs would fall back to defaults
NIO,EC6,2023,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
NIO,EC6,2024,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
NIO,EC6,2025,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
NIO,EC7,2023,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
NIO,EC7,2024,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
NIO,EC7,2025,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
NIO,EL6 Long Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
NIO,EL6 Standard Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
NIO,EL7 Long Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
NIO,EL7 Standard Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
NIO,EL8 Long Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
NIO,EL8 Standard Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
NIO,ES6,2023,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
NIO,ES6,2024,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
NIO,ES6,2025,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
NIO,ES7,2023,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
NIO,ES7,2024,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
NIO,ES7,2025,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
NIO,ES8,2023,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
NIO,ES8,2024,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
NIO,ES8,2025,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
NIO,ET5,2023,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
NIO,ET5,2024,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
NIO,ET5,2025,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
NIO,ET5 Long Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
NIO,ET5 Standard Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
NIO,ET5 Touring Long Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
NIO,ET5 Touring Standard Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
NIO,ET7,2023,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
NIO,ET7,2024,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
NIO,ET7,2025,high,0,0,3,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
NIO,ET7 Long Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
NIO,ET7 Standard Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
NIO,ET9,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
NIO,Firefly EV,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
Nammi,01,2023,high,0,0,2,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
Nammi,01,2024,high,0,0,2,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
Nammi,01,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
Nammi,06,2023,high,0,0,2,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
Nammi,06,2024,high,0,0,2,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
Nammi,06,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,efficiency_wh_per_km,no analytics training rows for this make/model; only one dataset source; missing planner reference field: efficiency_wh_per_km
Nissan,Ariya 63kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Nissan,Ariya 87kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Nissan,Ariya Nismo,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Nissan,Ariya e-4ORCE 87kWh - 225 kW,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Nissan,Ariya e-4ORCE 87kWh - 320 kW Nismo,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Nissan,LEAF,2023,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Nissan,LEAF,2024,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Nissan,Micra EV,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Nissan,Townstar EV Passenger,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Nissan,Townstar EV Passenger L2,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Omoda,E5,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Opel,Astra Electric,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Opel,Astra Sports Tourer Electric,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Opel,Combo-e Life 50 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Opel,Combo-e Life XL 50 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Opel,Corsa Electric 50 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Opel,Corsa Electric 51 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Opel,Frontera 44 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Opel,Grandland 73 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Opel,Grandland 82 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Opel,Mokka Electric,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Opel,Zafira-e Life L2 50 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Opel,Zafira-e Life L2 75 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Opel,Zafira-e Life L3 50 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Opel,Zafira-e Life L3 75 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Peugeot,e-2008,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Peugeot,e-2008,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Peugeot,e-2008,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Peugeot,e-2008 50 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Peugeot,e-2008 54 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Peugeot,e-208,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Peugeot,e-208,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Peugeot,e-208,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Peugeot,e-208 50 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Peugeot,e-208 51 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Peugeot,e-3008,2023,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Peugeot,e-3008,2024,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Peugeot,e-3008,2025,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Peugeot,e-3008 73 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Peugeot,e-3008 73 kWh Dual Motor,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Peugeot,e-3008 97 kWh Long Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Peugeot,e-308,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Peugeot,e-308 SW,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Peugeot,e-408,2024,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Peugeot,e-408,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Peugeot,e-408 58 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Peugeot,e-5008,2024,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Peugeot,e-5008,2025,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Peugeot,e-5008 73 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Peugeot,e-5008 73 kWh Dual Motor,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Peugeot,e-5008 97 kWh Long Range,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Peugeot,e-Rifter M 50 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Peugeot,e-Rifter XL 50 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Peugeot,e-Traveller L2 50 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Peugeot,e-Traveller L2 75 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Peugeot,e-Traveller L3 50 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Peugeot,e-Traveller L3 75 kWh,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Polestar,2 Long Range Dual Motor (MY26),,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Polestar,2 Long Range Performance (MY26),,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Polestar,2 Long Range Single Motor (MY26),,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Polestar,2 Standard Range Single Motor (MY26),,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Polestar,3 Long Range Dual motor,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Polestar,3 Long Range Performance,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Polestar,3 Long Range Single motor,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Polestar,4 Long Range Dual Motor,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Polestar,4 Long Range Single Motor,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Polestar,Polestar 2,2023,high,0,0,4,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Polestar,Polestar 2,2024,high,0,0,4,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Polestar,Polestar 2,2025,high,0,0,4,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Polestar,Polestar 3,2024,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Polestar,Polestar 3,2025,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Polestar,Polestar 4,2024,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Polestar,Polestar 4,2025,high,0,0,3,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Polestar,Polestar 5,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Porsche,718 Boxster,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Porsche,718 Cayman,2025,high,0,0,1,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Porsche,Macan,2024,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Porsche,Macan,2025,high,0,0,2,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Porsche,Macan 4 Electric,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Macan 4S Electric,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Macan Electric,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Macan Turbo Electric,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Taycan,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Taycan,2023,high,0,0,4,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Porsche,Taycan,2024,high,0,0,5,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Porsche,Taycan,2025,high,0,0,5,1,open-ev-data-v1.24.0.csv,,no analytics training rows for this make/model; only one dataset source
Porsche,Taycan 4,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Taycan 4 Cross Turismo,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Taycan 4 Plus,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Taycan 4S,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Taycan 4S Cross Turismo,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Taycan 4S Plus,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Taycan 4S Plus Sport Turismo,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Taycan 4S Sport Turismo,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Taycan GTS,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Taycan GTS Sport Turismo,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Taycan Plus,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Taycan Plus Sport Turismo,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Taycan Sport Turismo,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Taycan Turbo,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Taycan Turbo Cross Turismo,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Taycan Turbo GT,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Taycan Turbo GT Weissach,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
Porsche,Taycan Turbo S,,high,0,0,0,1,electric_vehicles_spec_2025.csv.csv,,no analytics training rows for this make/model; only one dataset source; not supported by analytics base or Open EV merge path
